,date_time
8980,2023-04-05 12:53:53.299292
8981,2023-04-05 12:53:53.299292
8982,2023-04-05 12:53:53.299292
8983,2023-04-05 12:53:53.299292
8984,2023-04-05 12:53:53.299292
8985,2023-04-05 12:53:53.299292
8986,2023-04-05 12:53:53.299292
8987,2023-04-05 12:53:53.299292
8988,2023-04-05 12:53:55.237076
8989,2023-04-05 12:53:55.237076
8990,2023-04-05 12:53:55.237076
8991,2023-04-05 12:53:55.237076
8992,2023-04-05 12:53:55.237076
8993,2023-04-05 12:53:55.237076
8994,2023-04-05 12:53:55.237076
8995,2023-04-05 12:53:55.237076
8996,2023-04-05 12:53:57.060126
8997,2023-04-05 12:53:57.060126
8998,2023-04-05 12:53:57.060126
8999,2023-04-05 12:53:57.060126
9000,2023-04-05 12:53:57.060126
9001,2023-04-05 12:53:57.060126
9002,2023-04-05 12:53:57.060126
9003,2023-04-05 12:53:57.060126
9004,2023-04-05 12:53:59.239623
9005,2023-04-05 12:53:59.239623
9006,2023-04-05 12:53:59.239623
9007,2023-04-05 12:53:59.239623
9008,2023-04-05 12:53:59.239623
9009,2023-04-05 12:53:59.239623
9010,2023-04-05 12:53:59.239623
9011,2023-04-05 12:53:59.239623
9012,2023-04-05 12:53:59.239623
9013,2023-04-05 12:53:59.239623
9014,2023-04-05 12:54:00.410517
9015,2023-04-05 12:54:00.410517
9016,2023-04-05 12:54:00.410517
9017,2023-04-05 12:54:00.410517
9018,2023-04-05 12:54:00.410517
9019,2023-04-05 12:54:00.410517
9020,2023-04-05 12:54:00.410517
9021,2023-04-05 12:54:02.405036
9022,2023-04-05 12:54:02.405036
9023,2023-04-05 12:54:02.405036
9024,2023-04-05 12:54:02.405036
9025,2023-04-05 12:54:02.405036
9026,2023-04-05 12:54:02.405036
9027,2023-04-05 12:54:02.405036
9028,2023-04-05 12:54:03.461801
9029,2023-04-05 12:54:03.461801
9030,2023-04-05 12:54:03.461801
9031,2023-04-05 12:54:03.461801
9032,2023-04-05 12:54:03.461801
9033,2023-04-05 12:54:03.461801
9034,2023-04-05 12:54:05.787945
9035,2023-04-05 12:54:05.787945
9036,2023-04-05 12:54:05.787945
9037,2023-04-05 12:54:05.787945
9038,2023-04-05 12:54:05.787945
9039,2023-04-05 12:54:05.787945
9040,2023-04-05 12:54:05.787945
9041,2023-04-05 12:54:10.656422
9042,2023-04-05 12:54:10.656422
9043,2023-04-05 12:54:10.656422
9044,2023-04-05 12:54:10.656422
9045,2023-04-05 12:54:10.656422
9046,2023-04-05 12:54:10.656422
9047,2023-04-05 12:54:11.717991
9048,2023-04-05 12:54:11.717991
9049,2023-04-05 12:54:11.717991
9050,2023-04-05 12:54:11.717991
9051,2023-04-05 12:54:11.717991
9052,2023-04-05 12:54:11.717991
9053,2023-04-05 12:54:11.717991
9054,2023-04-05 12:54:12.823830
9055,2023-04-05 12:54:12.823830
9056,2023-04-05 12:54:12.823830
9057,2023-04-05 12:54:12.823830
9058,2023-04-05 12:54:12.823830
9059,2023-04-05 12:54:12.823830
9060,2023-04-05 12:54:12.823830
9061,2023-04-05 12:54:13.910470
9062,2023-04-05 12:54:13.910470
9063,2023-04-05 12:54:13.910470
9064,2023-04-05 12:54:13.910470
9065,2023-04-05 12:54:13.910470
9066,2023-04-05 12:54:13.910470
9067,2023-04-05 12:54:15.231814
9068,2023-04-05 12:54:15.231814
9069,2023-04-05 12:54:32.763637
9070,2023-04-05 12:54:32.763637
9071,2023-04-05 12:54:32.763637
9072,2023-04-05 12:54:32.763637
9073,2023-04-05 12:54:32.763637
9074,2023-04-05 12:54:32.763637
9075,2023-04-05 12:54:32.763637
9076,2023-04-05 12:54:32.763637
9077,2023-04-05 12:54:32.763637
9078,2023-04-05 12:54:32.763637
9079,2023-04-05 12:54:41.077769
9080,2023-04-05 12:54:41.077769
9081,2023-04-05 12:54:41.077769
9082,2023-04-05 12:54:41.077769
9083,2023-04-05 12:54:41.077769
9084,2023-04-05 12:54:41.077769
9085,2023-04-05 12:54:42.305726
9086,2023-04-05 12:54:42.305726
9087,2023-04-05 12:54:42.305726
9088,2023-04-05 12:54:42.305726
9089,2023-04-05 12:54:42.305726
9090,2023-04-05 12:54:42.305726
9091,2023-04-05 12:54:42.305726
9092,2023-04-05 12:54:44.318660
9093,2023-04-05 12:54:44.318660
9094,2023-04-05 12:54:44.318660
9095,2023-04-05 12:54:44.318660
9096,2023-04-05 12:54:44.318660
9097,2023-04-05 12:54:44.318660
9098,2023-04-05 12:54:44.318660
9099,2023-04-05 12:54:45.408985
9100,2023-04-05 12:54:45.408985
9101,2023-04-05 12:54:45.408985
9102,2023-04-05 12:54:45.408985
9103,2023-04-05 12:54:45.408985
9104,2023-04-05 12:54:45.408985
9105,2023-04-05 12:54:46.398236
9106,2023-04-05 12:54:46.398236
9107,2023-04-05 12:54:46.398236
9108,2023-04-05 12:54:46.398236
9109,2023-04-05 12:54:46.398236
9110,2023-04-05 12:54:46.398236
9111,2023-04-05 12:54:46.398236
9112,2023-04-05 12:54:47.945004
9113,2023-04-05 12:54:47.945004
9114,2023-04-05 12:54:47.945004
9115,2023-04-05 12:54:47.945004
9116,2023-04-05 12:54:47.945004
9117,2023-04-05 12:54:49.518515
9118,2023-04-05 12:54:49.518515
9119,2023-04-05 12:54:49.518515
9120,2023-04-05 12:54:49.518515
9121,2023-04-05 12:54:49.518515
9122,2023-04-05 12:54:51.431555
9123,2023-04-05 12:54:51.431555
9124,2023-04-05 12:54:51.431555
9125,2023-04-05 12:54:51.431555
9126,2023-04-05 12:54:51.431555
9127,2023-04-05 12:54:51.431555
9128,2023-04-05 12:54:58.436969
9129,2023-04-05 12:54:58.436969
9130,2023-04-05 12:54:58.436969
9131,2023-04-05 12:54:58.436969
9132,2023-04-05 12:54:58.436969
9133,2023-04-05 12:55:00.035676
9134,2023-04-05 12:55:00.035676
9135,2023-04-05 12:55:00.035676
9136,2023-04-05 12:55:00.035676
9137,2023-04-05 12:55:01.149491
9138,2023-04-05 12:55:01.149491
9139,2023-04-05 12:55:01.149491
9140,2023-04-05 12:55:01.149491
9141,2023-04-05 12:55:01.149491
9142,2023-04-05 12:55:01.149491
9143,2023-04-05 12:55:01.149491
9144,2023-04-05 12:55:01.149491
9145,2023-04-05 12:55:03.090053
9146,2023-04-05 12:55:03.090053
9147,2023-04-05 12:55:03.090053
9148,2023-04-05 12:55:03.090053
9149,2023-04-05 12:55:03.090053
9150,2023-04-05 12:55:03.090053
9151,2023-04-05 12:55:03.090053
9152,2023-04-05 12:55:03.090053
9153,2023-04-05 12:55:03.090053
9154,2023-04-05 12:55:05.602956
9155,2023-04-05 12:55:05.602956
9156,2023-04-05 12:55:05.602956
9157,2023-04-05 12:55:05.602956
9158,2023-04-05 12:55:05.602956
9159,2023-04-05 12:55:05.602956
9160,2023-04-05 12:55:05.602956
9161,2023-04-05 12:55:05.602956
9162,2023-04-05 12:55:06.570400
9163,2023-04-05 12:55:06.570400
9164,2023-04-05 12:55:08.926567
9165,2023-04-05 12:55:13.068261
9166,2023-04-05 12:55:13.068261
9167,2023-04-05 12:55:13.068261
9168,2023-04-05 12:55:13.068261
9169,2023-04-05 12:55:13.068261
9170,2023-04-05 12:55:14.179308
9171,2023-04-05 12:55:14.179308
9172,2023-04-05 12:55:14.179308
9173,2023-04-05 12:55:14.179308
9174,2023-04-05 12:55:14.179308
9175,2023-04-05 12:55:14.179308
9176,2023-04-05 12:55:14.179308
9177,2023-04-05 12:55:14.179308
9178,2023-04-05 12:55:16.163295
9179,2023-04-05 12:55:16.163295
9180,2023-04-05 12:55:16.163295
9181,2023-04-05 12:55:16.163295
9182,2023-04-05 12:55:16.163295
9183,2023-04-05 12:55:19.135470
9184,2023-04-05 12:55:19.135470
9185,2023-04-05 12:55:19.135470
9186,2023-04-05 12:55:19.135470
9187,2023-04-05 12:55:19.135470
9188,2023-04-05 12:55:19.135470
9189,2023-04-05 12:55:19.135470
9190,2023-04-05 12:55:19.135470
9191,2023-04-05 12:55:20.790499
9192,2023-04-05 12:55:20.790499
9193,2023-04-05 12:55:20.790499
9194,2023-04-05 12:55:20.790499
9195,2023-04-05 12:55:20.790499
9196,2023-04-05 12:55:22.376336
9197,2023-04-05 12:55:22.376336
9198,2023-04-05 12:55:22.376336
9199,2023-04-05 12:55:22.376336
9200,2023-04-05 12:55:22.376336
9201,2023-04-05 12:55:24.432536
9202,2023-04-05 12:55:24.432536
9203,2023-04-05 12:55:24.432536
9204,2023-04-05 12:55:26.659648
9205,2023-04-05 12:55:26.659648
9206,2023-04-05 12:55:26.659648
9207,2023-04-05 12:55:26.659648
9208,2023-04-05 12:55:26.659648
9209,2023-04-05 12:55:26.659648
9210,2023-04-05 12:55:26.659648
9211,2023-04-05 12:55:28.743396
9212,2023-04-05 12:55:28.743396
9213,2023-04-05 12:55:28.743396
9214,2023-04-05 12:55:28.743396
9215,2023-04-05 12:55:28.743396
9216,2023-04-05 12:55:29.800474
9217,2023-04-05 12:55:29.800474
9218,2023-04-05 12:55:29.800474
9219,2023-04-05 12:55:29.800474
9220,2023-04-05 12:55:29.800474
9221,2023-04-05 12:55:29.800474
9222,2023-04-05 12:55:29.800474
9223,2023-04-05 12:55:31.553765
9224,2023-04-05 12:55:31.553765
9225,2023-04-05 12:55:31.553765
9226,2023-04-05 12:55:31.553765
9227,2023-04-05 12:55:31.553765
9228,2023-04-05 12:55:31.553765
9229,2023-04-05 12:55:31.553765
9230,2023-04-05 12:55:31.553765
9231,2023-04-05 12:55:33.805196
9232,2023-04-05 12:55:33.805196
9233,2023-04-05 12:55:33.805196
9234,2023-04-05 12:55:33.805196
9235,2023-04-05 12:55:33.805196
9236,2023-04-05 12:55:33.805196
9237,2023-04-05 12:55:33.805196
9238,2023-04-05 12:55:34.892282
9239,2023-04-05 12:55:34.892282
9240,2023-04-05 12:55:34.892282
9241,2023-04-05 12:55:34.892282
9242,2023-04-05 12:55:34.892282
9243,2023-04-05 12:55:36.622172
9244,2023-04-05 12:55:36.622172
9245,2023-04-06 11:39:21.875947
9246,2023-04-06 11:39:21.875947
9247,2023-04-06 11:39:21.875947
9248,2023-04-06 11:39:21.875947
9249,2023-04-06 11:39:21.875947
9250,2023-04-06 11:39:21.875947
9251,2023-04-06 11:39:27.058166
9252,2023-04-06 11:39:27.058166
9253,2023-04-06 11:39:27.058166
9254,2023-04-06 11:39:27.058166
9255,2023-04-06 11:39:27.058166
9256,2023-04-06 11:39:27.058166
9257,2023-04-06 11:39:27.058166
9258,2023-04-06 11:39:27.058166
9259,2023-04-06 11:39:27.058166
9260,2023-04-06 11:39:30.124538
9261,2023-04-06 11:39:30.124538
9262,2023-04-06 11:39:30.124538
9263,2023-04-06 11:39:30.124538
9264,2023-04-06 11:39:34.091520
9265,2023-04-06 11:39:34.091520
9266,2023-04-06 11:39:34.091520
9267,2023-04-06 11:39:34.091520
9268,2023-04-06 11:39:34.091520
9269,2023-04-06 11:39:34.091520
9270,2023-04-06 11:39:34.091520
9271,2023-04-06 11:39:34.091520
9272,2023-04-06 11:39:34.091520
9273,2023-04-06 11:39:35.312718
9274,2023-04-06 11:39:35.312718
9275,2023-04-06 11:39:35.312718
9276,2023-04-06 11:39:35.312718
9277,2023-04-06 11:39:35.312718
9278,2023-04-06 11:39:35.312718
9279,2023-04-06 11:39:35.312718
9280,2023-04-06 11:39:36.092314
9281,2023-04-06 11:39:36.092314
9282,2023-04-06 11:39:36.092314
9283,2023-04-06 11:39:36.092314
9284,2023-04-06 11:39:36.092314
9285,2023-04-06 11:39:38.704905
9286,2023-04-06 11:39:38.704905
9287,2023-04-06 11:39:38.704905
9288,2023-04-06 11:39:38.704905
9289,2023-04-06 11:39:38.704905
9290,2023-04-06 11:39:38.704905
9291,2023-04-06 11:39:39.451856
9292,2023-04-06 11:39:39.451856
9293,2023-04-06 11:39:39.451856
9294,2023-04-06 11:39:39.451856
9295,2023-04-06 11:39:39.451856
9296,2023-04-06 11:39:40.219725
9297,2023-04-06 11:39:40.219725
9298,2023-04-06 11:39:40.219725
9299,2023-04-06 11:39:40.219725
9300,2023-04-06 11:39:40.219725
9301,2023-04-06 11:39:40.219725
9302,2023-04-06 11:39:41.526197
9303,2023-04-06 11:39:41.526197
9304,2023-04-06 11:39:41.526197
9305,2023-04-06 11:39:41.526197
9306,2023-04-06 11:39:41.526197
9307,2023-04-06 11:39:41.526197
9308,2023-04-06 11:39:41.526197
9309,2023-04-06 11:39:46.245808
9310,2023-04-06 11:39:46.245808
9311,2023-04-06 11:39:46.245808
9312,2023-04-06 11:39:46.245808
9313,2023-04-06 11:39:46.245808
9314,2023-04-06 11:39:46.245808
9315,2023-04-06 11:39:47.702223
9316,2023-04-06 11:39:47.702223
9317,2023-04-06 11:39:49.155376
9318,2023-04-06 11:39:49.155376
9319,2023-04-06 11:39:49.155376
9320,2023-04-06 11:39:49.155376
9321,2023-04-06 11:39:49.155376
9322,2023-04-06 11:39:49.155376
9323,2023-04-06 11:39:49.155376
9324,2023-04-06 11:39:51.997207
9325,2023-04-06 11:39:51.997207
9326,2023-04-06 11:39:51.997207
9327,2023-04-06 11:39:51.997207
9328,2023-04-06 11:39:51.997207
9329,2023-04-06 11:39:51.997207
9330,2023-04-06 11:39:52.763958
9331,2023-04-06 11:39:52.763958
9332,2023-04-06 11:39:57.986297
9333,2023-04-06 11:39:57.986297
9334,2023-04-06 11:39:57.986297
9335,2023-04-06 11:39:57.986297
9336,2023-04-06 11:39:57.986297
9337,2023-04-06 11:39:57.986297
9338,2023-04-06 11:39:57.986297
9339,2023-04-06 11:39:57.986297
9340,2023-04-06 11:39:59.178360
9341,2023-04-06 11:39:59.178360
9342,2023-04-06 11:39:59.178360
9343,2023-04-06 11:39:59.178360
9344,2023-04-06 11:39:59.178360
9345,2023-04-06 11:39:59.178360
9346,2023-04-06 11:39:59.178360
9347,2023-04-06 11:39:59.178360
9348,2023-04-06 11:40:00.971400
9349,2023-04-06 11:40:00.971400
9350,2023-04-06 11:40:00.971400
9351,2023-04-06 11:40:00.971400
9352,2023-04-06 11:40:00.971400
9353,2023-04-06 11:40:00.971400
9354,2023-04-06 11:40:00.971400
9355,2023-04-06 11:40:00.971400
9356,2023-04-06 11:40:13.317996
9357,2023-04-06 11:40:13.317996
9358,2023-04-06 11:40:13.317996
9359,2023-04-06 11:40:13.317996
9360,2023-04-06 11:40:13.317996
9361,2023-04-06 11:40:13.317996
9362,2023-04-06 11:40:20.835098
9363,2023-04-06 11:40:20.835098
9364,2023-04-06 11:40:20.835098
9365,2023-04-06 11:40:20.835098
9366,2023-04-06 11:40:20.835098
9367,2023-04-06 11:40:20.835098
9368,2023-04-06 11:40:31.023355
9369,2023-04-06 11:40:31.023355
9370,2023-04-06 11:40:31.023355
9371,2023-04-06 11:40:31.023355
9372,2023-04-06 11:40:31.023355
9373,2023-04-06 11:40:31.023355
9374,2023-04-06 11:40:34.586522
9375,2023-04-06 11:40:34.586522
9376,2023-04-06 11:40:34.586522
9377,2023-04-06 11:40:35.877769
9378,2023-04-06 11:40:35.877769
9379,2023-04-06 11:40:35.877769
9380,2023-04-06 11:40:35.877769
9381,2023-04-06 11:40:35.877769
9382,2023-04-06 11:40:35.877769
9383,2023-04-06 11:40:37.119663
9384,2023-04-06 11:40:37.119663
9385,2023-04-06 11:40:37.119663
9386,2023-04-06 11:40:37.119663
9387,2023-04-06 11:40:37.119663
9388,2023-04-06 11:40:37.119663
9389,2023-04-06 11:40:37.119663
9390,2023-04-06 11:40:38.493492
9391,2023-04-06 11:40:38.493492
9392,2023-04-06 11:40:38.493492
9393,2023-04-06 11:40:38.493492
9394,2023-04-06 11:40:38.493492
9395,2023-04-06 11:40:38.493492
9396,2023-04-06 11:40:38.493492
9397,2023-04-06 11:40:38.493492
9398,2023-04-06 11:40:38.493492
9399,2023-04-06 11:40:38.493492
9400,2023-04-06 11:40:40.294450
9401,2023-04-06 11:40:40.294450
9402,2023-04-06 11:40:42.041369
9403,2023-04-06 11:40:42.041369
9404,2023-04-06 11:40:42.041369
9405,2023-04-06 11:40:42.041369
9406,2023-04-06 11:40:42.041369
9407,2023-04-06 11:40:42.041369
9408,2023-04-06 11:40:44.154499
9409,2023-04-06 11:40:44.154499
9410,2023-04-06 11:40:44.154499
9411,2023-04-06 11:40:44.154499
9412,2023-04-06 11:40:44.154499
9413,2023-04-06 11:40:44.154499
9414,2023-04-06 11:40:44.154499
9415,2023-04-06 11:40:47.622276
9416,2023-04-06 11:40:47.622276
9417,2023-04-06 11:40:59.014085
9418,2023-04-06 11:40:59.014085
9419,2023-04-06 11:40:59.014085
9420,2023-04-06 11:40:59.014085
9421,2023-04-06 11:40:59.014085
9422,2023-04-06 11:40:59.014085
9423,2023-04-06 11:40:59.014085
9424,2023-04-06 11:40:59.765402
9425,2023-04-06 11:40:59.765402
9426,2023-04-06 11:40:59.765402
9427,2023-04-06 11:40:59.765402
9428,2023-04-06 11:40:59.765402
9429,2023-04-06 11:40:59.765402
9430,2023-04-06 11:41:02.622714
9431,2023-04-06 11:41:02.622714
9432,2023-04-06 11:41:02.622714
9433,2023-04-06 11:41:02.622714
9434,2023-04-06 11:41:02.622714
9435,2023-04-06 11:41:02.622714
9436,2023-04-06 11:41:04.479867
9437,2023-04-06 11:41:04.479867
9438,2023-04-06 11:41:04.479867
9439,2023-04-06 11:41:04.479867
9440,2023-04-06 11:41:04.479867
9441,2023-04-06 11:41:08.917954
9442,2023-04-06 11:41:08.917954
9443,2023-04-06 11:41:08.917954
9444,2023-04-06 11:41:08.917954
9445,2023-04-06 11:41:11.231058
9446,2023-04-06 11:41:11.231058
9447,2023-04-06 11:41:11.231058
9448,2023-04-06 11:41:21.366658
9449,2023-04-06 11:41:21.366658
9450,2023-04-06 11:41:21.366658
9451,2023-04-06 11:41:21.366658
9452,2023-04-06 11:41:21.366658
9453,2023-04-06 11:41:48.628647
9454,2023-04-06 11:41:48.628647
9455,2023-04-06 11:41:48.628647
9456,2023-04-06 11:41:48.628647
9457,2023-04-06 11:41:48.628647
9458,2023-04-06 11:41:48.628647
9459,2023-04-06 11:41:48.628647
9460,2023-04-06 11:42:03.848462
9461,2023-04-06 11:42:03.848462
9462,2023-04-06 11:42:03.848462
9463,2023-04-06 11:42:03.848462
9464,2023-04-06 11:42:03.848462
9465,2023-04-06 11:42:05.234240
9466,2023-04-06 11:42:05.234240
9467,2023-04-06 11:42:05.234240
9468,2023-04-07 10:08:47.692332
9469,2023-04-07 10:08:47.692332
9470,2023-04-07 10:08:47.692332
9471,2023-04-07 10:08:47.692332
9472,2023-04-07 10:08:47.692332
9473,2023-04-07 10:08:47.692332
9474,2023-04-07 10:08:47.692332
9475,2023-04-07 10:08:47.692332
9476,2023-04-07 10:08:50.122673
9477,2023-04-07 10:08:50.122673
9478,2023-04-07 10:08:50.122673
9479,2023-04-07 10:08:50.122673
9480,2023-04-07 10:08:50.122673
9481,2023-04-07 10:08:50.122673
9482,2023-04-07 10:08:50.122673
9483,2023-04-07 10:08:50.122673
9484,2023-04-07 10:08:52.054861
9485,2023-04-07 10:08:52.054861
9486,2023-04-07 10:08:52.054861
9487,2023-04-07 10:08:52.054861
9488,2023-04-07 10:08:52.054861
9489,2023-04-07 10:08:52.054861
9490,2023-04-07 10:08:52.054861
9491,2023-04-07 10:08:52.054861
9492,2023-04-07 10:08:52.054861
9493,2023-04-07 10:08:54.423183
9494,2023-04-07 10:08:54.423183
9495,2023-04-07 10:08:54.423183
9496,2023-04-07 10:08:54.423183
9497,2023-04-07 10:08:54.423183
9498,2023-04-07 10:08:54.423183
9499,2023-04-07 10:08:54.423183
9500,2023-04-07 10:08:54.423183
9501,2023-04-07 10:08:59.544427
9502,2023-04-07 10:08:59.544427
9503,2023-04-07 10:08:59.544427
9504,2023-04-07 10:08:59.544427
9505,2023-04-07 10:08:59.544427
9506,2023-04-07 10:08:59.544427
9507,2023-04-07 10:09:01.956359
9508,2023-04-07 10:09:01.956359
9509,2023-04-07 10:09:01.956359
9510,2023-04-07 10:09:01.956359
9511,2023-04-07 10:09:01.956359
9512,2023-04-07 10:09:01.956359
9513,2023-04-07 10:09:07.412373
9514,2023-04-07 10:09:07.412373
9515,2023-04-07 10:09:07.412373
9516,2023-04-07 10:09:07.412373
9517,2023-04-07 10:09:07.412373
9518,2023-04-07 10:09:07.412373
9519,2023-04-07 10:09:07.412373
9520,2023-04-07 10:09:19.028217
9521,2023-04-07 10:09:19.028217
9522,2023-04-07 10:09:19.028217
9523,2023-04-07 10:09:19.028217
9524,2023-04-07 10:09:19.028217
9525,2023-04-07 10:09:19.028217
9526,2023-04-07 10:09:19.028217
9527,2023-04-07 10:09:19.028217
9528,2023-04-07 10:09:22.062414
9529,2023-04-07 10:09:22.062414
9530,2023-04-07 10:09:22.062414
9531,2023-04-07 10:09:22.062414
9532,2023-04-07 10:09:22.062414
9533,2023-04-07 10:09:22.062414
9534,2023-04-07 10:09:22.062414
9535,2023-04-07 10:09:23.123993
9536,2023-04-07 10:09:23.123993
9537,2023-04-07 10:09:23.123993
9538,2023-04-07 10:09:23.123993
9539,2023-04-07 10:09:23.123993
9540,2023-04-07 10:09:23.123993
9541,2023-04-07 10:09:23.123993
9542,2023-04-07 10:09:25.870946
9543,2023-04-07 10:09:25.870946
9544,2023-04-07 10:09:25.870946
9545,2023-04-07 10:09:25.870946
9546,2023-04-07 10:09:25.870946
9547,2023-04-07 10:09:25.870946
9548,2023-04-07 10:09:25.870946
9549,2023-04-07 10:09:25.870946
9550,2023-04-07 10:09:27.020066
9551,2023-04-07 10:09:27.020066
9552,2023-04-07 10:09:27.020066
9553,2023-04-07 10:09:27.020066
9554,2023-04-07 10:09:27.020066
9555,2023-04-07 10:09:33.387448
9556,2023-04-07 10:09:33.387448
9557,2023-04-07 10:09:33.387448
9558,2023-04-07 10:09:33.387448
9559,2023-04-07 10:09:34.493456
9560,2023-04-07 10:09:34.493456
9561,2023-04-07 10:09:34.493456
9562,2023-04-07 10:09:34.493456
9563,2023-04-07 10:09:34.493456
9564,2023-04-07 10:09:34.493456
9565,2023-04-07 10:09:47.460450
9566,2023-04-07 10:09:47.460450
9567,2023-04-07 10:09:47.460450
9568,2023-04-07 10:09:47.460450
9569,2023-04-07 10:09:47.460450
9570,2023-04-07 10:09:47.460450
9571,2023-04-07 10:09:48.399604
9572,2023-04-07 10:09:48.399604
9573,2023-04-07 10:09:48.399604
9574,2023-04-07 10:09:48.399604
9575,2023-04-07 10:09:50.280590
9576,2023-04-07 10:09:50.280590
9577,2023-04-07 10:09:50.280590
9578,2023-04-07 10:09:50.280590
9579,2023-04-07 10:09:50.280590
9580,2023-04-07 10:09:50.280590
9581,2023-04-07 10:09:50.280590
9582,2023-04-07 10:09:52.783378
9583,2023-04-07 10:09:52.783378
9584,2023-04-07 10:09:52.783378
9585,2023-04-07 10:09:52.783378
9586,2023-04-07 10:09:52.783378
9587,2023-04-07 10:09:52.783378
9588,2023-04-07 10:09:52.783378
9589,2023-04-07 10:09:52.783378
9590,2023-04-07 10:09:52.783378
9591,2023-04-07 10:09:54.125776
9592,2023-04-07 10:09:54.125776
9593,2023-04-07 10:09:54.125776
9594,2023-04-07 10:09:54.125776
9595,2023-04-07 10:09:54.125776
9596,2023-04-07 10:09:54.125776
9597,2023-04-07 10:09:54.125776
9598,2023-04-07 10:09:54.125776
9599,2023-04-07 10:09:54.125776
9600,2023-04-07 10:09:55.710911
9601,2023-04-07 10:09:55.710911
9602,2023-04-07 10:09:55.710911
9603,2023-04-07 10:09:55.710911
9604,2023-04-07 10:09:55.710911
9605,2023-04-07 10:09:55.710911
9606,2023-04-07 10:09:57.125516
9607,2023-04-07 10:09:57.125516
9608,2023-04-07 10:09:57.125516
9609,2023-04-07 10:09:57.125516
9610,2023-04-07 10:09:57.125516
9611,2023-04-07 10:09:57.125516
9612,2023-04-07 10:09:57.125516
9613,2023-04-07 10:09:57.125516
9614,2023-04-07 10:10:06.362264
9615,2023-04-07 10:10:10.406185
9616,2023-04-07 10:10:10.406185
9617,2023-04-07 10:10:10.406185
9618,2023-04-07 10:10:10.406185
9619,2023-04-07 10:10:10.406185
9620,2023-04-07 10:10:10.406185
9621,2023-04-07 10:10:10.406185
9622,2023-04-07 10:10:12.057051
9623,2023-04-07 10:10:12.057051
9624,2023-04-07 10:10:12.057051
9625,2023-04-07 10:10:12.057051
9626,2023-04-07 10:10:12.057051
9627,2023-04-07 10:10:12.057051
9628,2023-04-07 10:10:12.057051
9629,2023-04-07 10:10:12.057051
9630,2023-04-08 13:54:07.545199
9631,2023-04-08 13:54:07.545199
9632,2023-04-08 13:54:07.545199
9633,2023-04-08 13:54:07.545199
9634,2023-04-08 13:54:07.545199
9635,2023-04-08 13:54:07.545199
9636,2023-04-08 13:54:07.545199
9637,2023-04-08 13:54:07.545199
9638,2023-04-08 13:54:07.545199
9639,2023-04-08 13:54:09.383223
9640,2023-04-08 13:54:09.383223
9641,2023-04-08 13:54:09.383223
9642,2023-04-08 13:54:12.606133
9643,2023-04-08 13:54:12.606133
9644,2023-04-08 13:54:12.606133
9645,2023-04-08 13:54:12.606133
9646,2023-04-08 13:54:12.606133
9647,2023-04-08 13:54:12.606133
9648,2023-04-08 13:54:12.606133
9649,2023-04-08 13:54:14.756987
9650,2023-04-08 13:54:14.756987
9651,2023-04-08 13:54:14.756987
9652,2023-04-08 13:54:14.756987
9653,2023-04-08 13:54:14.756987
9654,2023-04-08 13:54:14.756987
9655,2023-04-08 13:54:14.756987
9656,2023-04-08 13:54:14.756987
9657,2023-04-08 13:54:14.756987
9658,2023-04-08 13:54:16.582946
9659,2023-04-08 13:54:16.582946
9660,2023-04-08 13:54:16.582946
9661,2023-04-08 13:54:16.582946
9662,2023-04-08 13:54:16.582946
9663,2023-04-08 13:54:16.582946
9664,2023-04-08 13:54:16.582946
9665,2023-04-08 13:54:18.678546
9666,2023-04-08 13:54:18.678546
9667,2023-04-08 13:54:18.678546
9668,2023-04-08 13:54:18.678546
9669,2023-04-08 13:54:18.678546
9670,2023-04-08 13:54:18.678546
9671,2023-04-08 13:54:18.678546
9672,2023-04-08 13:54:20.571536
9673,2023-04-08 13:54:20.571536
9674,2023-04-08 13:54:20.571536
9675,2023-04-08 13:54:20.571536
9676,2023-04-08 13:54:20.571536
9677,2023-04-08 13:54:20.571536
9678,2023-04-08 13:54:20.571536
9679,2023-04-08 13:54:28.896300
9680,2023-04-08 13:54:28.896300
9681,2023-04-08 13:54:28.896300
9682,2023-04-08 13:54:28.896300
9683,2023-04-08 13:54:28.896300
9684,2023-04-08 13:54:28.896300
9685,2023-04-08 13:54:28.896300
9686,2023-04-08 13:54:28.896300
9687,2023-04-08 13:54:28.896300
9688,2023-04-08 13:54:30.215149
9689,2023-04-08 13:54:30.215149
9690,2023-04-08 13:54:30.215149
9691,2023-04-08 13:54:30.215149
9692,2023-04-08 13:54:30.215149
9693,2023-04-08 13:54:30.215149
9694,2023-04-08 13:54:30.215149
9695,2023-04-08 13:54:36.116668
9696,2023-04-08 13:54:36.116668
9697,2023-04-08 13:54:36.116668
9698,2023-04-08 13:54:36.116668
9699,2023-04-08 13:54:36.116668
9700,2023-04-08 13:54:42.283900
9701,2023-04-08 13:54:44.524243
9702,2023-04-08 13:54:44.524243
9703,2023-04-08 13:54:44.524243
9704,2023-04-08 13:54:44.524243
9705,2023-04-08 13:54:44.524243
9706,2023-04-08 13:54:44.524243
9707,2023-04-08 13:54:44.524243
9708,2023-04-08 13:54:44.524243
9709,2023-04-08 13:54:44.524243
9710,2023-04-08 13:54:46.149160
9711,2023-04-08 13:54:46.149160
9712,2023-04-08 13:54:46.149160
9713,2023-04-08 13:54:46.149160
9714,2023-04-08 13:54:46.149160
9715,2023-04-08 13:54:46.149160
